1999-12-27,104.375039,104.437477,99.249922,99.31264,42098000,3.331701
1999-12-23,101.812477,104.249883,101.06264,103.500039,57383200,3.472178
1999-12-22,102.875078,104.56264,98.750117,99.937601,81768400,3.352667
1999-12-21,98.187601,103.062399,97.937562,102.499883,76899200,3.438625
1999-12-20,99.562399,99.625117,96.624922,98.00,70996800,3.287665
1999-12-17,100.875039,102.000078,98.500078,100.000039,123751600,3.354762
1999-12-16,98.00,98.374922,93.999922,98.312477,115956400,3.298148
1999-12-15,93.250078,97.249883,91.062438,97.000117,155744400,3.254121
1999-12-14,98.374922,99.75,94.750039,94.874922,108967600,3.182826
1999-12-13,102.390681,102.499883,98.937438,98.999883,132490400,3.321209
1999-12-10,105.312477,109.250117,98.999883,102.999961,159440400,3.455402
1999-12-09,111.000117,111.000117,100.875039,105.250039,213799600,3.530887
1999-12-08,116.250124,117.874954,109.499883,110.062399,103087600,3.69233
1999-12-07,116.562601,118.000124,114.000046,117.812523,111255200,3.952328
1999-12-06,114.562555,117.312445,111.437477,116.000078,116695600,3.891525
1999-12-03,112.187601,115.562445,111.875117,114.999922,161980000,3.857972
1999-12-02,103.125117,110.624922,101.750039,110.187562,141839600,3.696529
1999-12-01,100.999922,104.499922,100.062477,103.062399,154641200,3.457497
1999-11-30,98.124883,103.750078,97.375039,97.875117,210795200,3.283476
1999-11-29,94.249961,99.75,93.250078,94.562438,116040400,3.172343
1999-11-26,94.750039,95.499883,94.125078,95.062523,33017600,3.18912
1999-11-24,93.000039,95.000078,91.687399,94.687601,53776800,3.176542
1999-11-23,91.750117,95.250117,88.499883,92.812438,135828000,3.113635
1999-11-22,91.750117,91.750117,89.25,90.625078,50590400,3.040254
1999-11-19,89.500039,92.874883,88.062523,92.437523,78128400,3.101057
1999-11-18,91.062438,91.124883,88.437438,89.624922,91196000,3.006701
1999-11-17,90.687523,94.750039,90.000117,90.249883,91142800,3.027667
1999-11-16,90.000117,91.750117,88.499883,91.187601,58464000,3.059125
1999-11-15,89.624922,92.874883,88.499883,89.437601,64976800,3.000417
1999-11-12,91.937438,91.999883,87.375117,90.625078,69764800,3.040254
1999-11-11,91.593598,92.625117,89.874961,92.249922,67468800,3.094764
1999-11-10,88.250117,93.250078,88.124961,91.43736,144474400,3.067504
1999-11-09,94.375117,94.50,88.000078,89.624922,202294400,3.006701
1999-11-08,87.750039,97.73428,86.749883,96.374883,237731200,3.233146
1999-11-05,84.624961,88.375,84.00,88.312562,104202000,2.962675
1999-11-04,82.062399,85.375078,80.624883,83.625078,94771600,2.805421
1999-11-03,81.625039,83.249883,81.000078,81.499883,82115600,2.734126
1999-11-02,77.999883,81.687477,77.312477,80.249961,99808800,2.692194
1999-11-01,79.999922,80.687601,77.374922,77.624961,69644400,2.604131
1999-10-29,78.812438,81.062523,78.812438,80.125078,130762800,2.688004
1999-10-28,77.062438,79.000039,76.062562,77.875,126022400,2.61252
1999-10-27,74.375,76.625078,73.437562,76.375039,110768000,2.5622
1999-10-26,74.937523,75.500039,73.312399,75.062399,90358800,2.518164
1999-10-25,74.250117,76.125,73.750039,74.499883,81648000,2.499293
1999-10-22,77.124883,77.250039,73.375117,73.93736,104876800,2.480421
1999-10-21,72.562562,77.062438,72.374961,76.125,198363200,2.553811
1999-10-20,70.00,75.25,70.00,75.125117,270351200,2.520268
1999-10-19,71.625117,74.999961,68.437601,68.500039,255645600,2.298012
1999-10-18,73.874922,74.250117,71.125039,73.249961,194101600,2.457361
1999-10-15,71.125039,75.812523,70.187601,74.562601,293294400,2.501397
